Bescherming	O
van	O
de	O
financiële	I
belangen	I
van	O
de	O
EU	I
-	O
fraudebestrijding	I

Sinds	O
1995	O
is	O
er	O
een	O
overeenkomst	O
van	O
kracht	O
die	O
in	O
het	O
kader	O
van	O
het	O
strafrecht	I
de	O
financiële	I
belangen	I
van	O
de	O
EU	I
en	O
haar	O
belastingbetalers	I
moet	O
beschermen	O
.	O

In	O
de	O
loop	O
der	O
jaren	O
is	O
de	O
Overeenkomst	I
aangaande	I
de	I
bescherming	I
van	I
de	I
financiële	I
belangen	I
van	I
de	I
Europese	I
Gemeenschappen	I
aangevuld	O
met	O
een	O
reeks	O
protocollen	O
.	O

BESLUIT	I

Akte	O
van	O
de	O
Raad	I
van	O
26	O
juli	O
1995	O
tot	O
vaststelling	O
van	O
de	O
Overeenkomst	I
aangaande	I
de	I
bescherming	I
van	I
de	I
financiële	I
belangen	I
van	I
de	I
Europese	I
Gemeenschappen	I
(	O
PB	I
C	O
316	O
van	O
27.11.1995	O
,	O
blz.	O
48	O
-	O
57	O
)	O

SAMENVATTING	O

Sinds	O
1995	O
is	O
er	O
een	O
overeenkomst	O
van	O
kracht	O
die	O
in	O
het	O
kader	O
van	O
het	O
strafrecht	I
de	O
financiële	I
belangen	I
van	O
de	O
EU	I
en	O
haar	O
belastingbetalers	I
moet	O
beschermen	O
.	O

In	O
de	O
loop	O
der	O
jaren	O
is	O
de	O
Overeenkomst	I
aangaande	I
de	I
bescherming	I
van	I
de	I
financiële	I
belangen	I
van	I
de	I
Europese	I
Gemeenschappen	I
aangevuld	O
met	O
een	O
reeks	O
protocollen	O
.	O

WAT	O
DOET	O
DEZE	O
OVEREENKOMST	O
?	O

Door	O
de	O
overeenkomst	O
en	O
bijbehorende	O
protocollen	O

wordt	O
er	O
een	O
geharmoniseerde	O
wettelijke	I
definitie	O
van	O
fraude	I
geboden	O

moeten	O
de	O
ondertekenaars	O
ervan	O
strafrechtelijke	I
sancties	I
voor	O
fraude	I
vaststellen	O
.	O

KERNPUNTEN	O

EU-landen	I
moeten	O
doeltreffende	O
,	O
evenredige	O
en	O
afschrikkende	O
strafrechtelijke	I
sancties	I
invoeren	O
om	O
fraude	I
tegen	O
de	O
financiële	I
belangen	I
van	O
de	O
EU	I
aan	O
te	O
pakken	O
.	O

In	O
de	O
overeenkomst	O
wordt	O
een	O
onderscheid	O
gemaakt	O
tussen	O
fraude	I
met	O
betrekking	O
tot	O
uitgaven	I
en	O
die	O
die	O
betrekking	O
hebben	O
op	O
inkomsten	I
.	O

Voorbeelden	O
van	O
fraude	I
met	O
betrekking	O
tot	O
uitgaven	I
zijn	O
onder	O
andere	O
elke	O
opzettelijke	O
handeling	O
of	O
elk	O
opzettelijk	O
nalaten	O
:	O
waarbij	O
valse	O
,	O
onjuiste	O
of	O
onvolledige	O
verklaringen	O
of	O
documenten	O
worden	O
gebruikt	O
of	O
overgelegd	O
,	O
met	O
als	O
gevolg	O
dat	O
middelen	O
afkomstig	O
van	O
de	O
begroting	I
van	O
de	O
EU	I
wederrechtelijk	I
worden	O
ontvangen	O
of	O
achtergehouden	O
;	O
of	O
met	O
hetzelfde	O
gevolg	O
,	O
in	O
strijd	O
met	O
een	O
specifieke	O
verplichting	O
informatie	O
wordt	O
achtergehouden	O
;	O
of	O
deze	O
middelen	O
worden	O
misbruikt	O
door	O
ze	O
voor	O
andere	O
doelen	O
aan	O
te	O
wenden	O
dan	O
die	O
waarvoor	O
zij	O
oorspronkelijk	O
zijn	O
toegekend	O
.	O

Voorbeelden	O
van	O
fraude	I
met	O
betrekking	O
tot	O
inkomsten	I
zijn	O
onder	O
andere	O
elke	O
opzettelijke	O
handeling	O
of	O
elk	O
opzettelijk	O
nalaten	O
:	O
waarbij	O
valse	O
,	O
onjuiste	O
of	O
onvolledige	O
verklaringen	O
of	O
documenten	O
worden	O
gebruikt	O
of	O
overgelegd	O
,	O
met	O
als	O
gevolg	O
dat	O
de	O
middelen	O
van	O
de	O
algemene	O
begroting	I
van	O
de	O
EU	I
wederrechtelijk	I
worden	O
verminderd	O
;	O
of	O
met	O
hetzelfde	O
gevolg	O
,	O
in	O
strijd	O
met	O
een	O
specifieke	O
verplichting	O
informatie	O
wordt	O
achtergehouden	O
;	O
of	O
met	O
hetzelfde	O
gevolg	O
,	O
van	O
een	O
rechtmatig	I
verkregen	O
voordeel	I
misbruik	I
wordt	O
gemaakt	O
(	O
bijvoorbeeld	O
misbruik	I
van	O
wettelijk	I
ontvangen	O
belastingbetalingen	I
)	O
.	O

In	O
ernstige	O
gevallen	O
van	O
fraude	I
kunnen	O
deze	O
sancties	I
bestaan	O
uit	O
vrijheidsbeneming	I
die	O
in	O
bepaalde	O
gevallen	O
kan	O
leiden	O
tot	O
uitlevering	I
.	O

In	O
het	O
eerste	O
protocol	O
van	O
de	O
overeenkomst	O
die	O
in	O
1996	O
werd	O
aangenomen	O
wordt	O
een	O
onderscheid	O
gemaakt	O
tussen	O
actieveen	I
passievecorruptie	I
van	O
ambtenaren	I
.	O

Ook	O
bevat	O
het	O
protocol	O
een	O
definitie	O
van	O
ambtenaar	I
(	O
zowel	O
op	O
nationaal	O
als	O
op	O
EU-niveau	I
)	O
en	O
worden	O
de	O
sancties	I
voor	O
corruptie	I
geharmoniseerd	O
.	O

Aansprakelijkheid	I
van	O
rechtspersonen	I

Elk	O
EU-land	I
moet	O
wetgeving	I
uitvaardigen	O
waarmee	O
ondernemingshoofden	O
of	O
andere	O
personen	O
die	O
binnen	O
een	O
bedrijf	I
beslissingen	O
nemen	O
of	O
controle	O
uitoefenen	O
(	O
d.w.z.	O
rechtspersonen	I
)	O
strafrechtelijk	I
aansprakelijk	I
kunnen	O
worden	O
gesteld	O
.	O

In	O
het	O
tweede	O
protocol	O
,	O
uit	O
1997	O
,	O
wordt	O
de	O
overeenkomst	O
verder	O
verduidelijkt	O
inzake	O
kwesties	O
van	O
de	O
aansprakelijkheid	I
van	O
rechtspersonen	I
,	O
confiscatie	I
en	O
het	O
witwassen	I
van	I
geld	I
.	O

Nationale	O
rechters	I

In	O
1996	O
werd	O
er	O
een	O
protocol	O
aangenomen	O
waarmee	O
interpretatieve	I
rechtsbevoegdheid	I
aan	O
het	O
Hof	I
van	I
Justitie	I
werd	O
verleend	O
.	O

Met	O
dit	O
protocol	O
kunnen	O
nationale	O
rechters	I
in	O
geval	O
van	O
twijfel	O
over	O
de	O
interpretatie	O
van	O
de	O
overeenkomst	O
en	O
de	O
bijbehorende	O
protocollen	O
het	O
Hof	I
van	I
Justitie	I
van	I
de	I
Europese	I
Unie	I
verzoeken	O
om	O
prejudiciële	I
beslissingen	I
.	O

Elk	O
land	O
moet	O
de	O
nodige	O
maatregelen	O
treffen	O
om	O
zijn	O
rechtsmacht	I
over	O
de	O
delicten	I
overeenkomstig	O
de	O
verplichtingen	O
in	O
het	O
kader	O
van	O
de	O
overeenkomst	O
vast	O
te	O
stellen	O
.	O

Gevallen	O
van	O
fraude	I
waarbij	O
twee	O
of	O
meer	O
landen	O
zijn	O
betrokken	O

Als	O
fraude	I
een	O
strafbaar	I
feit	I
vormt	O
dat	O
ten	O
minste	O
twee	O
EU-landen	I
betreft	O
,	O
moeten	O
deze	O
landen	O
doeltreffend	O
samenwerken	O
bij	O
het	O
onderzoek	O
,	O
de	O
vervolging	I
en	O
de	O
handhaving	O
van	O
de	O
opgelegde	O
sancties	I
door	O
middel	O
van	O
,	O
bijvoorbeeld	O
,	O
wederzijdse	I
rechtshulp	I
,	O
uitlevering	I
,	O
