The	O
role	O
of	O
vasopressin	B
in	O
congestive	B
heart	I
failure	I
.	O

Neurohormonal	B
abnormalities	O
contribute	O
to	O
the	O
pathophysiology	B
of	O
congestive	B
heart	I
failure	I
(	O
CHF	B
)	O
.	O

Successful	O
approaches	O
to	O
improving	O
the	O
prognosis	B
of	O
patients	B
with	O
CHF	B
are	O
based	O
largely	O
on	O
therapeutic	B
interruption	O
of	O
activated	O
neurohormonal	B
systems	I
.	O

The	O
use	O
of	O
antagonists	B
and	O
inhibitors	O
of	O
the	O
renin-angiotensin-aldosterone	B
and	O
sympathetic	B
nervous	I
systems	I
has	O
significantly	B
improved	O
clinical	B
outcomes	B
in	O
CHF	B
.	O

Excessive	O
secretion	O
of	O
arginine	B
vasopressin	I
(	O
AVP	B
)	O
has	O
the	O
potential	O
for	O
deleterious	O
effects	O
on	O
various	O
physiologic	B
processes	O
in	O
CHF	B
Inhibition	O
of	O
AVP	B
through	O
vasopressin	B
receptor	I
antagonist	I
therapy	B
is	O
a	O
potentially	O
beneficial	O
new	O
therapeutic	B
approach	O
to	O
CHF	B
.	O

