Een	O
grote	I
windturbine	I
op	O
uw	O
erf	O
?	O

Uw	O
vragen	O
over	O
windenergie	I
:	O
een	O
antwoord	O
!	O

Doelstelling	O
van	O
deze	O
publicatie	O

Situatieschets	O

Binnen	O
en	O
buiten	O
de	O
zoekzones	O
aangeduid	O
door	O
de	O
provincies	O
en	O
het	O
Windplan	O
Vlaanderen	O
voor	O
windturbineparken	I
komen	O
projectontwikkelaars	O
regelmatig	O
over	O
de	O
vloer	O
bij	O
landbouwers	O
om	O
opstalcontracten	I
af	O
te	O
sluiten	O
.	O

Door	O
het	O
ondertekenen	O
van	O
een	O
contract	O
van	O
recht	I
van	I
opstal	I
geeft	O
de	O
landbouwer	O
de	O
toestemming	O
aan	O
de	O
projectontwikkelaar	O
om	O
een	O
windturbine	I
op	O
zijn	O
gronden	O
op	O
te	O
richten	O
.	O

De	O
landbouwer	O
krijgt	O
hiervoor	O
een	O
jaarlijkse	O
vergoeding	O
.	O

Zowel	O
bij	O
het	O
POVLT	O
(	O
afdeling	O
energie	I
,	O
www.enerpedia.be	O
)	O
als	O
bij	O
Boerenbond	O
(	O
Innovatiesteunpunt	O
voor	O
Land-	O
en	O
Tuinbouw	O
,	O
www.innovatiesteunpunt.be	O
)	O
kloppen	O
landbouwers	O
aan	O
om	O
advies	O
in	O
te	O
winnen	O
over	O
de	O
contracten	O
van	O
de	O
projectontwikkelaars	O
.	O

Technische	I
vragen	O
over	O
de	O
turbines	I
zelf	O
komen	O
ook	O
aan	O
bod	O
.	O

Er	O
worden	O
heel	O
wat	O
vragen	O
gesteld	O
rond	O
de	O
fiscale	O
gevolgen	O
van	O
deze	O
jaarlijkse	O
inkomsten	O
uit	O
het	O
opstalrecht	I
.	O

De	O
projectontwikkelaars	O
hebben	O
hieromtrent	O
ook	O
al	O
vragen	O
gesteld	O
.	O

Door	O
de	O
veelheid	O
aan	O
mogelijke	O
opstalcontracten	I
en	O
onduidelijkheid	O
over	O
de	O
fiscale	O
gevolgen	O
hiervan	O
is	O
er	O
nood	O
aan	O
objectieve	O
informatie	O
zodat	O
de	O
landbouwer	O
met	O
kennis	O
van	O
zaken	O
dergelijk	O
contract	O
kan	O
ondertekenen	O
.	O

De	O
projectontwikkelaar	O
zelf	O
kan	O
dan	O
ook	O
de	O
contracten	O
beter	O
duiden	O
.	O

Om	O
op	O
bovenstaande	O
vragen	O
een	O
objectief	O
antwoord	O
te	O
formuleren	O
,	O
is	O
expertise	O
op	O
verschillende	O
domeinen	O
vereist	O
.	O

Daarom	O
vonden	O
POVLT	O
en	O
Boerenbond	O
(	O
Innovatiesteunpunt	O
voor	O
Land-	O
en	O
Tuinbouw	O
)	O
het	O
zeer	O
zinvol	O
om	O
een	O
expertgroep	O
te	O
initiëren	O
en	O
hieromtrent	O
een	O
objectieve	O
publicatie	O
uit	O
te	O
brengen	O
.	O

In	O
deze	O
publicatie	O
wordt	O
basisinformatie	O
gegeven	O
die	O
later	O
door	O
de	O
expertgroep	O
nog	O
dieper	O
kan	O
uitgewerkt	O
worden	O
.	O

Het	O
is	O
dus	O
een	O
geheel	O
die	O
verder	O
organisch	O
zal	O
groeien	O
volgens	O
de	O
vragen	O
en	O
noden	O
die	O
voortvloeien	O
uit	O
de	O
praktijk	O
.	O

Doelgroep	O

Iedereen	O
die	O
in	O
contact	O
komt	O
met	O
rechten	I
van	I
opstal	I
voor	O
grote	I
windturbines	I
,	O
zowel	O
de	O
landbouwer	O
als	O
de	O
projectontwikkelaar	O
,	O
wensen	O
wij	O
met	O
deze	O
publicatie	O
objectief	O
te	O
informeren	O
.	O

Wat	O
is	O
windenergie	I
?	O

Windpotentieel	I
in	O
Vlaanderen	O

Vlaanderen	O
is	O
een	O
goed	O
windgebied	I
.	O

Daarom	O
vormt	O
windenergie	I
een	O
belangrijk	O
aandeel	O
van	O
de	O
hernieuwbare	I
energiebronnen	I
in	O
Vlaanderen	O
.	O

Er	O
zijn	O
al	O
meer	O
dan	O
150	O
windturbines	I
.	O

Samen	O
produceren	O
de	O
windturbines	I
op	I
land	I
ongeveer	O
387	O
GWh	I
of	O
387.000.000	O
kWh	I
(	O
VREG	O
,	O
2009	O
)	O
.	O

De	O
meeste	O
windturbines	I
staan	O
opgesteld	O
langs	O
bestaande	O
lijninfrastructuren	O
zoals	O
waterwegen	O
,	O
autosnelwegen	O
,	O
dijken	O
,	O
…	O

De	O
hoeveelheid	O
elektriciteit	I
die	O
een	O
windturbine	I
opwekt	O
,	O
is	O
sterk	O
afhankelijk	O
van	O
de	O
locatie	O
:	O
in	O
het	O
binnenland	O
is	O
de	O
productie	O
lager	O
dan	O
aan	O
de	O
kust	O
,	O
waar	O
een	O
turbine	I
dan	O
weer	O
minder	O
produceert	O
dan	O
op	O
zee	O
(	O
offshore	I
)	O
.	O

We	O
halen	O
ongeveer	O
3000	O
vollasturen	I
op	O
zee	O
en	O
ongeveer	O
1500	O
vollasturen	I
in	O
Limburg	O
.	O

In	O
dat	O
opzicht	O
is	O
het	O
potentieel	O
voor	O
België	O
beperkt	O
in	O
vergelijking	O
met	O
landen	O
met	O
een	O
lange	O
kustlijn	O
.	O

Windenergie	I
op	O
zee	O
is	O
een	O
federale	O
materie	O
.	O

De	O
mogelijkheden	O
voor	O
Vlaanderen	O
situeren	O
zich	O
dus	O
langs	O
de	O
kustlijn	O
(	O
korte	O
kustlijn	O
en	O
redelijk	O
volgebouwd	O
)	O
.	O

Verdere	O
mogelijkheden	O
voor	O
windenergie	I
in	O
Vlaanderen	O
situeren	O
zich	O
in	O
het	O
binnenland	O
.	O

Windenergie	I
kan	O
een	O
belangrijke	O
bijdrage	O
leveren	O
aan	O
onze	O
energievoorziening	I
en	O
heeft	O
tevens	O
als	O
voordeel	O
dat	O
de	O
energie	I
decentraal	O
geproduceerd	O
wordt	O
waardoor	O
minder	O
hoogspanningslijnen	I
nodig	O
zijn	O
.	O

Productie	O
van	O
hernieuwbare	I
energie	I
is	O
internationaal	O
een	O
belangrijke	O
economische	O
activiteit	O
geworden	O
en	O
impliceert	O
zo	O
een	O
verhoging	O
van	O
de	O
(	O
lokale	O
)	O
werkgelegenheid	O
.	O

De	O
voordelen	O
van	O
windenergie	I
zijn	O
duidelijk	O
.	O

Het	O
belangrijkste	O
voordeel	O
is	O
dat	O
de	O
energiebron	I
,	O
namelijk	O
de	O
wind	I
,	O
onuitputtelijk	O
en	O
gratis	O
is	O
.	O

Daarenboven	O
is	O
het	O
omzetten	O
van	O
wind	I
naar	O
elektriciteit	I
vrij	O
van	O
enige	O
reststof	I
.	O

Er	O
komen	O
geen	O
uitlaatgassen	I
noch	O
afvalstoffen	I
vrij	O
.	O

Windenergie	I
,	O
is	O
net	O
als	O
andere	O
duurzame	I
energiebronnen	I
,	O
CO2-vrij	I
.	O

Definitie	O
grote	O
tu	O
rbines	O
en	O
wetgevend	O
kader	O
in	O
notendop	O

De	O
omzendbrief	O
'	O
Beoordelingskader	O
voor	O
de	O
inplanting	I
van	O
kleine	I
en	O
middelgrote	I
windturbines	I
'	O
(	O
LNE	O
/	O
2009	O
/	O
01-RO	O
/	O
2009	O
/	O
01	O
)	O
.	O

begrenst	O
duidelijk	O
de	O
verschillende	O
types	O
windturbines	I
:	O
kleine	I
,	O
middelgrote	I
en	O
grote	I
windturbines	I
.	O

Kleine	I
windturbines	I
hebben	O
een	O
ashoogte	I
tot	O
en	O
met	O
15	O
m	O
.	O

Een	O
middelgrote	I
windturbine	I
(	O
MWT	I
)	O
heeft	O
een	O
ashoogte	I
>	O
15	O
m	O
en	O
een	O
vermogen	I
van	O
maximaal	O
300	O
kW	I
.	O

Grote	I
windturbines	I
hebben	O
een	O
vermogen	I
>	O
300kW	O
.	O

Deze	O
publicatie	O
richt	O
zich	O
op	O
de	O
grote	I
windturbines	I
.	O

Tabel	O
1	O
:	O
Categorisering	O
windturbines	I

Ashoogte	I
(	O
m	O
)	O

Vermogen	I
(	O
kW	I
)	O

Grote	I
windturbines	I
moeten	O
geclusterd	O
worden	O
ingeplant	I
.	O

Solitaire	O
inplantingen	I
zijn	O
niet	O
toegelaten	O
(	O
Afwegingskader	O
en	O
randvoorwaarden	O
voor	O
de	O
inplanting	I
van	O
windturbines	I
,	O
omzendbrief	O
EME	O
/	O
2006	O
/	O
01-RO	O
/	O
2006	O
/	O
02	O
)	O
.	O

Om	O
grote	I
windturbines	I
te	O
mogen	O
plaatsen	O
,	O
hebt	O
u	O
verschillende	O
vergunningen	O
nodig	O
:	O
stedenbouwkundige	O
vergunning	O
afgeleverd	O
door	O
het	O
Vlaams	O
gewest	O
indien	O
op	O
het	O
net	I
aangesloten	O
;	O
milieuvergunning	I
afgeleverd	O
door	O
de	O
provincie	O
;	O
lokalisatienota	O
met	O
beschrijving	O
van	O
de	O
afwegingselementen	O
voor	O
locatiekeuze	O
;	O
milieueffectrapportage	I
(	O
MER	I
)	O
:	O
voor	O
20	O
windturbines	I
of	O
meer	O
of	O
voor	O
4	O
windturbines	I
of	O
meer	O
die	O
een	O
aanzienlijke	O
invloed	O
hebben	O
of	O
kunnen	O
hebben	O
op	O
een	O
bijzonder	O
beschermd	O
gebied	O
.	O

Zonder	O
deze	O
vergunningen	O
kunnen	O
geen	O
windturbines	I
worden	O
geplaatst	O
,	O
ook	O
al	O
is	O
een	O
recht	I
van	I
opstal	I
met	O
de	O
grondeigenaar	O
ondertekend	O
.	O

Technische	I
aspecten	O
van	O
windturbines	I

Algemeen	O

Windturbines	I
bestaan	O
in	O
alle	O
vormen	O
en	O
gewichten	O
.	O

Er	O
bestaan	O
machines	I
met	O
horizontale	I
of	O
verticale	I
assen	I
,	O
met	O
één	O
,	O
twee	O
,	O
drie	O
of	O
zelfs	O
tientallen	O
wieken	I
en	O
rotors	I
die	O
zowel	O
in	O
de	O
wind	I
gedraaid	O
worden	O
als	O
met	O
de	O
wind	I
mee	O
draaien	I
.	O

Figuur	O
1	O
:	O
Amerikaans	O
prototype	O
van	O
een	O
eenbladige	I
turbine	I
(	O
1979	O
)	O

Figuur	O
2	O
:	O
's	O
werelds	O
grootste	O
windturbine	I
met	I
verticale	I
as	I
(	O
Foto	O
:	O
Guillaume	O
Paumier	O
)	O

Wat	O
grootschalige	O
windturbines	I
betreft	O
,	O
is	O
er	O
echter	O
één	O
bepaald	O
type	O
dominant	O
geworden	O
:	O
de	O
driebladige	I
windturbine	I
met	I
horizontale	I
as.	I

Figuur	O
3	O
:	O
3-bladige	I
windturbine	I
met	I
horizontale	I
as	I

Bij	O
deze	O
turbine	I
is	O
de	O
as	I
horizontaal	O
bovenop	O
de	O
mast	I
bevestigd	O
,	O
de	O
wieken	I
zijn	O
op	O
hun	O
beurt	O
verticaal	O
aan	O
de	O
as	I
bevestigd	O
.	O

Het	O
rotoroppervlak	I
moet	O
loodrecht	O
in	O
de	O
windrichting	I
gebracht	O
worden	O
(	O
kruien	I
)	O
om	O
een	O
maximale	O
efficiëntie	O
te	O
verkrijgen	O
.	O

Bij	O
de	O
grote	I
turbines	I
wordt	O
hiervoor	O
een	O
kruimotor	I
in	O
de	O
gondel	I
geplaatst	O
i.p.v.	O
een	O
windvaan	I
bij	O
KWT	I
.	O

Het	O
grote	O
voordeel	O
van	O
deze	O
horizontale	I
as	I
turbines	I
is	O
de	O
hoge	O
efficiëntie	O
tegenover	O
andere	O
types	O
turbines	I
.	O

De	O
rotor	I
draait	I
aan	O
een	O
relatief	O
constante	O
snelheid	O
(	O
±15	O
toeren	O
/	O
min	O
)	O
en	O
de	O
geluidsemissie	I
van	O
de	O
wieken	I
is	O
over	O
het	O
algemeen	O
lager	O
.	O

Nadelen	O
zijn	O
o.a.	O
de	O
vereiste	O
om	O
de	O
turbine	I
van	O
een	O
relatief	O
grote	O
mast	I
te	O
voorzien	O
om	O
optimaal	O
van	O
de	O
hogere	O
windsnelheden	I
op	O
grote	O
hoogte	O
te	O
kunnen	O
genieten	O
.	O

Een	O
roterende	I
gondel	I
brengt	O
ook	O
praktische	O
problemen	O
met	O
zich	O
mee	O
wat	O
betreft	O
de	O
elektrische	I
bekabeling	I
van	O
de	O
generator	I
.	O

Het	O
kruimechanisme	I
verbruikt	I
ook	O
energie	I
en	O
dient	O
efficiënt	O
gestuurd	O
te	O
worden	O
.	O

De	O
grote	I
windturbine	I
valt	O
in	O
te	O
delen	O
in	O
drie	O
grote	O
componenten	O
:	O
de	O
mast	I
en	O
funderingen	I
,	O
de	O
gondel	I
en	O
de	O
rotor	I
(	O
wieken	I
)	O
.	O

Mast	I
en	O
funderingen	I

De	O
mast	I
heeft	O
als	O
doel	O
de	O
rotor	I
hoog	O
genoeg	O
te	O
plaatsen	O
zodat	O
deze	O
optimaal	O
kan	O
profiteren	O
van	O
het	O
betere	O
windaanbod	I
op	O
grotere	O
hoogte	O
.	O

Gangbare	O
masthoogtes	I
reiken	O
tegenwoordig	O
van	O
60	O
m	O
tot	O
130	O
m	O
.	O

De	O
mast	I
wordt	O
ook	O
gebruikt	O
om	O
de	O
elektrische	I
bekabeling	I
naar	O
de	O
begane	O
grond	O
te	O
leiden	O
en	O
doet	O
voor	O
onderhoudstechnici	O
ook	O
dienst	O
als	O
toegangsweg	O
tot	O
de	O
gondel	I
.	O

Figuur	O
4	O
:	O
binnenin	O
in	O
de	O
mast	I
