Corruptie	I
?	O

Niet	O
in	O
ons	O
bedrijf	I
…	O

Preventie	O
van	O
corruptie	I
in	O
het	O
bedrijfsleven	I

Voorwoord	O

België	O
is	O
zich	O
bewust	O
van	O
zijn	O
centrale	O
positie	O
binnen	O
de	O
Europese	O
Unie	O
en	O
zet	O
zich	O
sinds	O
heel	O
wat	O
jaren	O
in	O
voor	O
de	O
strijd	I
tegen	I
corruptie	I
in	O
het	O
kader	O
van	O
nationale	O
en	O
internationale	O
commerciële	I
transacties	I
.	O

Hiertoe	O
werd	O
,	O
op	O
het	O
einde	O
van	O
de	O
jaren	O
'	O
90	O
,	O
een	O
belangrijke	O
hervorming	O
doorgevoerd	O
met	O
betrekking	O
tot	O
de	O
aspecten	O
van	O
zowel	O
de	O
strafrechtelijke	I
verantwoordelijkheid	I
van	O
rechtspersonen	I
als	O
fiscale	I
en	O
strafrechtelijke	I
implicaties	O
.	O

Sindsdien	O
is	O
de	O
strijd	I
tegen	I
corruptie	I
een	O
prioriteit	O
van	O
de	O
Belgische	O
regering	I
in	O
het	O
Nationale	O
Veiligheidplan	O
2008	O
-	O
2011	O
.	O

Corruptie	I
komt	O
onder	O
verschillende	O
vormen	O
voor	O
en	O
wordt	O
streng	O
bestraft	I
.	O

Via	O
deze	O
brochure	O
wil	O
België	O
de	O
bedrijven	I
die	O
op	O
de	O
internationale	O
markten	I
van	O
goederen	I
en	O
diensten	O
actief	O
zijn	O
,	O
sensibiliseren	O
voor	O
de	O
gevolgen	O
van	O
corruptie	I
.	O

Een	O
verantwoordelijk	O
management	I
vereist	O
een	O
duidelijk	O
omschreven	O
definitie	O
van	O
wat	O
aanvaardbaar	O
of	O
onaanvaardbaar	O
is	O
.	O

Met	O
deze	O
brochure	O
wil	O
België	O
de	O
commerciële	I
actoren	O
informeren	O
en	O
waarschuwen	O
voor	O
de	O
risico's	O
die	O
met	O
hun	O
professionele	I
contacten	I
gepaard	O
gaan	O
.	O

Wat	O
is	O
corruptie	I
?	O

Corruptie	I
is	O
een	O
criminaliteitsfenomeen	I
dat	O
heel	O
wat	O
maatschappelijke	I
schade	O
kan	O
aanrichten	O
.	O

Het	O
leidt	O
tot	O
concurrentievervalsing	I
,	O
schrikt	O
investeerders	O
af	O
en	O
brengt	O
de	O
verdere	O
ontwikkeling	O
van	O
gezonde	O
ondernemingen	I
in	O
gevaar	O
.	O

Corruptie	I
is	O
moreel	O
verwerpelijk	O
en	O
ondergraaft	O
het	O
vertrouwen	O
in	O
de	O
maatschappij	I
en	O
de	O
democratie	O
.	O

Zij	O
wordt	O
door	O
het	O
zakenleven	I
als	O
de	O
belangrijkste	O
hinderpaal	O
van	O
investeringen	I
in	O
bepaalde	O
landen	O
beschouwd	O
.	O

Op	O
langere	O
termijn	O
veroorzaakt	O
corruptie	I
een	O
meerkost	I
,	O
zowel	O
voor	O
de	O
gemeenschap	O
als	O
voor	O
de	O
bedrijven	I
.	O

Het	O
gaat	O
ook	O
dikwijls	O
gepaard	O
met	O
een	O
verlies	O
aan	O
kwaliteit	O
en	O
aan	O
veiligheid	O
.	O

Voor	O
zowel	O
een	O
rechtspersoon	I
als	O
een	O
natuurlijk	I
persoon	I
is	O
corruptie	I
het	O
verzoeken	O
,	O
aanvaarden	O
of	O
ontvangen	O
van	O
een	O
voordeel	I
van	O
eender	O
welke	O
aard	O
om	O
,	O
in	O
het	O
kader	O
van	O
zijn	O
functie	O
,	O
een	O
welbepaald	O
gedrag	O
aan	O
te	O
nemen	O
.	O

Het	O
is	O
ook	O
het	O
voorstellen	O
of	O
verlenen	O
van	O
een	O
dergelijk	O
voordeel	I
opdat	O
een	O
persoon	O
een	O
dergelijk	O
gedrag	O
zou	O
aannemen	O
.	O

De	O
