Dressage	I
Solutions	O
:	O
Prevent	O
Your	O
Horse	I
's	O
Shoulders	I
from	O
Falling	I
In	I
or	O
Out	I

Imagine	O
that	O
the	O
shoulders	I
are	O
a	O
balancing	I
scale	O
.	O

When	O
one	O
side	O
(	O
or	O
shoulder	I
)	O
is	O
weighted	O
more	O
heavily	O
,	O
the	O
horse	I
will	O
lean	O
in	O
that	O
direction	O
.	O

To	O
prevent	O
this	O
,	O
try	O
to	O
balance	I
the	O
scales	O
.	O

—Corinne	O
Foxley	O

Corinne	O
Foxley	O
has	O
been	O
assistant	O
trainer	I
to	O
Felicitas	O
von	O
Neumann-Cosel	O
at	O
Maryland	O
's	O
First	O
Choice	O
Farm	O
for	O
more	O
than	O
seven	O
years	O
.	O

She	O
also	O
spent	O
time	O
with	O
Uta	O
Gräf	O
in	O
Germany	O
and	O
has	O
earned	O
her	O
USDF	O
bronze	O
medal	O
.	O

Foxley	O
teaches	O
a	O
classical	O
but	O
creative	O
and	O
systematic	O
approach	O
to	O
help	O
the	O
rider	I
's	O
position	O
and	O
the	O
horse	I
's	O
self-carriage	I
.	O

