Explanatory	O
Report	O
on	O
the	O
Second	O
Protocol	O
to	O
the	O
Convention	O
on	O
the	O
protection	O
of	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
(	O
Text	O
approved	O
by	O
the	O
Council	O
on	O
12	O
March	O
1999	O
)	O

Official	O
Journal	O
C	O
091	O
,	O
31	O
/	O
03	O
/	O
1999	O
P.	O
0008	O
-	O
0019	O

EXPLANATORY	O
REPORT	O
on	O
the	O
Second	O
Protocol	O
to	O
the	O
Convention	O
on	O
the	O
protection	O
of	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
(	O
Text	O
approved	O
by	O
the	O
Council	O
on	O
12	O
March	O
1999	O
)	O
(	O
1999	O
/	O
C	O
91	O
/	O
02	O
)	O

I.	O
INTRODUCTION	O

The	O
Convention	O
on	O
the	O
protection	O
of	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
was	O
drawn	O
up	O
by	O
the	O
Council	O
and	O
signed	O
by	O
the	O
representatives	O
of	O
the	O
Governments	I
of	O
the	O
Member	O
States	O
on	O
26	O
July	O
1995	O
.	O

This	O
Convention	O
(	O
hereinafter	O
referred	O
to	O
as	O
the	O
'	O
Convention	O
'	O
or	O
'	O
Fraud	I
Convention	O
'	O
)	O
constitutes	O
the	O
first	O
agreement	O
under	O
Title	O
VI	O
of	O
the	O
Treaty	O
on	O
European	O
Union	O
(	O
TEU	O
)	O
dealing	O
with	O
fraud	I
affecting	O
the	O
European	O
Communities	O
'	O
budget	I
.	O

A	O
First	O
Protocol	O
to	O
the	O
Convention	O
was	O
drawn	O
up	O
and	O
signed	O
on	O
27	O
September	O
1996	O
.	O

It	O
is	O
primarily	O
aimed	O
at	O
acts	I
of	I
corruption	I
which	O
involve	O
national	O
and	O
Community	O
officials	I
and	O
damage	O
,	O
or	O
are	O
likely	O
to	O
damage	O
,	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
and	O
will	O
be	O
referred	O
to	O
as	O
the	O
'	O
First	O
'	O
or	O
'	O
Corruption	I
Protocol	I
'	O
.	O

The	O
Protocol	O
on	O
the	O
interpretation	O
,	O
by	O
way	O
of	O
preliminary	I
rulings	I
,	O
by	O
the	O
Court	I
of	I
Justice	I
of	O
the	O
European	O
Communities	O
,	O
of	O
the	O
Convention	O
on	O
the	O
protection	O
of	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
was	O
drawn	O
up	O
and	O
signed	O
on	O
29	O
November	O
1996	O
.	O

This	O
instrument	O
allows	O
Member	O
States	O
to	O
accept	O
,	O
by	O
a	O
declaration	O
made	O
at	O
the	O
time	O
of	O
the	O
signing	O
of	O
the	O
Protocol	O
or	O
any	O
time	O
thereafter	O
,	O
the	O
jurisdiction	I
of	O
the	O
Court	I
to	O
give	O
preliminary	I
rulings	I
on	O
the	O
interpretation	O
of	O
the	O
Convention	O
and	O
the	O
First	O
Protocol	O
.	O

Alongside	O
the	O
drawing	O
up	O
of	O
the	O
above	O
instruments	O
on	O
the	O
basis	O
of	O
Title	O
VI	O
of	O
the	O
Treaty	O
on	O
European	O
Union	O
,	O
two	O
instruments	O
of	O
particular	O
interest	O
in	O
this	O
context	O
have	O
been	O
adopted	O
by	O
the	O
European	O
Community	O
.	O

These	O
are	O
Council	O
Regulation	I
(	O
EC	O
,	O
Euratom	O
)	O
No	O
2988	O
/	O
95	O
of	O
18	O
December	O
1995	O
on	O
the	O
protection	O
of	O
the	O
European	O
Communities	O
'	O
financial	I
interests	I
and	O
Council	O
Regulation	I
(	O
Euratom	O
,	O
EC	O
)	O
No	O
2185	O
/	O
96	O
of	O
11	O
November	O
1996	O
concerning	O
on-the-spot	O
checks	O
and	O
