REPORT	O
FROM	O
THE	O
COMMISSION	I
TO	O
THE	O
COUNCIL	I
on	O
the	O
modalities	O
of	O
European	I
Union	I
participation	O
in	O
the	O
Council	I
of	I
Europe	I
Group	I
of	I
States	I
against	I
Corruption	I
(	O
GRECO	I
)	O

on	O
the	O
modalities	O
of	O
European	I
Union	I
participation	O
in	O
the	O
Council	I
of	I
Europe	I
Group	I
of	I
States	I
against	I
Corruption	I
(	O
GRECO	I
)	O

INTRODUCTION	O

As	O
called	O
for	O
by	O
the	O
Stockholm	I
Programme	I
,	O
the	O
Commission	I
submits	O
to	O
the	O
Council	I
this	O
Report	O
on	O
the	O
modalities	O
for	O
the	O
European	I
Union	I
to	O
accede	O
to	O
the	O
Council	I
of	I
Europe	I
Group	I
of	I
States	I
against	I
Corruption	I
(	O
GRECO	I
)	O
.	O

GRECO	I
is	O
the	O
most	O
inclusive	O
existing	O
anti-corruption	I
monitoring	I
mechanism	I
at	O
European	O
level	O
,	O
with	O
participation	O
of	O
all	O
EU	I
Member	O
States	O
.	O

GRECO	I
has	O
had	O
an	O
important	O
role	O
in	O
setting	O
certain	O
minimum	O
European	O
standards	O
for	O
a	O
legal	I
and	O
institutional	O
framework	O
to	O
combat	I
corruption	I
.	O

Yet	O
corruption	I
still	O
poses	O
serious	O
problems	O
in	O
some	O
Member	O
States	O
and	O
effective	O
results	O
are	O
not	O
achieved	O
consistently	O
across	O
the	O
EU	I
.	O

This	O
reinforces	O
the	O
Commission	I
's	O
belief	O
that	O
political	I
engagement	O
to	O
fight	I
corruption	I
remains	O
uneven	O
across	O
the	O
EU	I
.	O

The	O
Communication	O
on	O
an	O
EU	I
policy	I
against	I
corruption	I
recommends	O
EU	I
participation	O
in	O
GRECO	I
,	O
together	O
with	O
the	O
establishment	O
of	O
an	O
EU	I
anti-corruption	I
reporting	I
mechanism	I
.	O

This	O
should	O
provide	O
the	O
potential	O
to	O
stimulate	O
political	I
will	O
among	O
Member	O
States	O
and	O
render	O
the	O
existing	O
legal	I
and	O
institutional	O
framework	O
more	O
effective	O
.	O

This	O
Report	O
defines	O
the	O
main	O
objectives	O
of	O
reinforced	O
cooperation	O
between	O
the	O
EU	I
and	O
GRECO	I
and	O
analyses	O
possible	O
ways	O
and	O
benefits	O
for	O
EU	I
's	O
participating	O
in	O
the	O
work	O
of	O
GRECO	I
.	O

ROLE	O
AND	O
FUNCTIONING	O
OF	O
GRECO	I

GRECO	I
was	O
set	O
up	O
in	O
1999	O
by	O
the	O
Council	I
of	I
Europe	I
,	O
to	O
'	O
improve	O
the	O
capacity	O
of	O
its	O
members	O
to	O
fight	I
corruption	I
by	O
following	O
up	O
,	O
through	O
a	O
dynamic	O
process	O
of	O
mutual	O
evaluation	O
and	O
peer	O
pressure	O
,	O
compliance	I
with	O
their	O
undertakings	O
in	O
this	O
field	O
'	O
.	O

GRECO	I
now	O
has	O
49	O
members	O
(	O
48	O
European	O
states	O
and	O
the	O
United	I
States	I
of	I
America	I
)	O
.	O

The	O
work	O
of	O
GRECO	I
is	O
governed	O
by	O
its	O
Statute	I
and	O
Rules	I
of	I
Procedure	I
.	O

Each	O
member	O
appoints	O
up	O
to	O
two	O
representatives	O
in	O
plenary	O
meetings	O
with	O
the	O
right	I
to	I
vote	I
.	O

Members	O
also	O
provide	O
GRECO	I
with	O
a	O
list	O
of	O
experts	O
available	O
to	O
carry	O
out	O
evaluations	O
.	O

Evaluations	O
of	O
GRECO	I
members	O
are	O
divided	O
into	O
rounds	O
and	O
are	O
carried	O
out	O
against	O
the	O
standards	O
set	O
out	O
in	O
the	O
Twenty	O
Guiding	O
Principles	O
for	O
the	O
Fight	I
against	I
Corruption	I
,	O
the	O
Civil	I
Law	I
Convention	I
on	I
Corruption	I
and	O
the	O
Criminal	I
Law	I
Convention	I
on	I
Corruption	I
with	O
its	O
Additional	O
Protocol	O
.	O

GRECO	I
's	O
first	O
evaluation	O
round	O
took	O
place	O
in	O
2000	O
-	O
2002	O
and	O
covered	O
the	O
independence	O
,	O
specialisation	O
and	O
means	O
of	O
national	O
bodies	O
engaged	O
in	O
preventing	O
and	O
fighting	I
corruption	I
,	O
as	O
well	O
as	O
the	O
immunities	I
of	O
public	I
officials	I
.	O

The	O
second	O
evaluation	O
round	O
,	O
conducted	O
in	O
2003	O
-	O
2006	O
,	O
focused	O
on	O
the	O
seizure	I
and	O
confiscation	I
of	I
corruption	I
proceeds	I
,	O
the	O
prevention	O
and	O
detection	O
of	O
corruption	I
in	O
public	I
administration	I
,	O
and	O
the	O
prevention	O
and	O
fighting	I
of	I
corruption	I
in	O
the	O
private	I
sector	I
.	O

The	O
third	O
evaluation	O
round	O
,	O
started	O
in	O
January	O
2007	O
,	O
is	O
still	O
ongoing	O
.	O

It	O
covers	O
the	O
criminalisation	I
of	O
offences	I
in	O
accordance	O
with	O
the	O
Criminal	I
Law	I
Convention	I
on	I
Corruption	I
and	O
political	I
party	I
financing	I
.	O

Evaluation	O
reports	O
are	O
issued	O
after	O
discussion	O
with	O
the	O
state	O
evaluated	O
and	O
then	O
debated	O
and	O
endorsed	O
by	O
the	O
plenary	O
.	O

They	O
are	O
as	O
a	O
rule	I
confidential	I
,	O
but	O
may	O
be	O
published	O
with	O
the	O
consent	O
of	O
the	O
evaluated	O
state	O
.	O

Each	O
report	O
comprises	O
recommendations	O
the	O
country	O
is	O
requested	O
to	O
comply	O
with	O
in	O
a	O
certain	O
period	O
of	O
time	O
(	O
e.g.	O
18	O
months	O
)	O
.	O

A	O
compliance	I
procedure	O
is	O
conducted	O
to	O
check	O
the	O
follow-up	O
of	O
the	O
recommendations	O
and	O
ends	O
with	O
the	O
issuing	O
of	O
compliance	I
reports	I
,	O
possibly	O
with	O
addenda	O
.	O

ADDED	O
VALUE	O
OF	O
EU	I
PARTICIPATION	O
IN	O
THE	O
WORK	O
OF	O
GRECO	I

The	O
2007	O
Memorandum	I
of	I
Understanding	I
between	O
the	O
Council	I
of	I
Europe	I
and	O
the	O
European	I
Union	I
stipulates	O
that	O
legal	I
cooperation	O
covering	O
the	O
rule	I
of	I
law	I
(	O
including	O
fight	I
against	I
corruption	I
)	O
between	O
the	O
two	O
parties	O
should	O
be	O
further	O
developed	O
to	O
ensure	O
coherence	O
between	O
EU	I
law	I
and	O
Council	I
of	I
Europe	I
conventions	O
,	O
although	O
this	O
does	O
not	O
prevent	O
the	O
EU	I
from	O
adopting	O
more	O
far-reaching	O
rules	I
.	O

EU	I
participation	O
in	O
GRECO	I
was	O
already	O
outlined	O
as	O
a	O
key	O
element	O
of	O
EU	I
anti-corruption	I
policy	I
in	O
the	O
Communication	O
of	O
28	O
May	O
2003	O
.	O

Following	O
the	O
adoption	O
of	O
the	O
2003	O
Communication	O
,	O
different	O
possibilities	O
for	O
participation	O
were	O
explored	O
against	O
the	O
legal	I
competences	I
of	O
the	O
EU	I
under	O
the	O
Treaty	I
on	I
the	I
European	I
Union	I
and	O
the	O
Treaty	I
establishing	I
the	I
European	I
Community	I
.	O

Given	O
the	O
then	O
limited	O
Community	O
competence	O
with	O
regard	O
to	O
the	O
Council	I
of	I
Europe	I
's	O
Civil	I
and	O
Criminal	I
Law	I
Conventions	O
on	O
Corruption	I
,	O
a	O
decision	O
had	O
to	O
be	O
postponed	O
until	O
the	O
adoption	O
of	O
the	O
Lisbon	I
Treaty	I
.	O

The	O
Treaty	I
on	I
the	I
Functioning	I
of	I
the	I
European	I
Union	I
(	O
TFEU	I
)	O
provides	O
a	O
more	O
streamlined	O
EU	I
competence	O
on	O
anti-corruption	I
and	O
paves	O
the	O
way	O
for	O
a	O
reinforced	O
EU	I
anti-corruption	I
policy	I
,	O
including	O
participation	O
in	O
the	O
work	O
of	O
GRECO	I
.	O

Moreover	O
,	O
the	O
path	O
opened	O
by	O
EU	I
accession	O
to	O
the	O
UN	I
Convention	I
against	I
Corruption	I
(	O
UNCAC	I
)	O
would	O
be	O
strengthened	O
by	O
a	O
decision	O
