NOTES	O
D'	O
ENSEMBLE	O
–	O
LA	O
POSITION	I

Etude	O
détaillée	O
des	O
notes	O
d'	O
ensemble	O
:	O
la	O
position	I

La	O
dernière	O
note	O
d'	O
ensemble	O
est	O
pour	O
beaucoup	O
de	O
juges	I
même	O
assez	O
expérimentés	O
,	O
l'	O
une	O
des	O
plus	O
difficile	O
à	O
poser	O
.	O

Pourquoi	O
?	O

Il	O
est	O
écrit	O
entre	O
parenthèse	O
:	O
position	I
et	O
assiette	I
de	O
cavalier	I
,	O
correction	O
dans	O
l'	O
emploi	O
des	O
aides	I
.	O

La	O
position	I
et	O
l'	O
assiette	I
:	O
il	O
est	O
plus	O
facile	O
d'	O
avoir	O
une	O
jolie	O
position	I
lorsque	O
l'	O
on	O
est	O
bâti	O
sur	O
le	O
type	O
long	O
et	O
mince	O
…	O

Cela	O
veut	O
il	O
dire	O
que	O
cavalier	I
petit	O
et	O
costaud	O
aura	O
immanquablement	O
une	O
moins	O
bonne	O
note	O
?	O

Absolument	O
pas	O
.	O

Ce	O
qui	O
est	O
important	O
est	O
la	O
tenue	O
du	O
corps	O
.	O

Revoyez	O
encore	O
et	O
encore	O
dans	O
les	O
manuels	O
d'	O
équitation	I
le	O
chapitre	O
«	O
la	O
position	I
du	O
cavalier	I
à	O
cheval	I
»	O
et	O
sa	O
définition	O
qui	O
devait	O
être	O
sue	O
par	O
coeur	O
pour	O
les	O
différents	O
examens	O
dans	O
mon	O
enfance	O
et	O
que	O
nous	O
ânonnions	O
comme	O
une	O
litanie	O
:	O
«	O
le	O
cavalier	I
doit	O
être	O
assis	O
d'	O
aplomb	O
,	O
les	O
fesses	I
portant	O
également	O
sur	O
la	O
selle	I
»	O
etc	O
…	O

Pour	O
trouver	O
et	O
tenir	O
cette	O
position	I
beaucoup	O
de	O
cavaliers	I
lisent	O
des	O
livres	O
remplis	O
de	O
croquis	O
et	O
d'	O
évocations	O
variées	O
,	O
ils	O
font	O
aujourd'hui	O
appel	O
à	O
des	O
kinés	O
et	O
à	O
des	O
coach	I
sportifs	O
.	O

En	O
effet	O
de	O
plus	O
en	O
plus	O
ont	O
pris	O
conscience	O
que	O
l'	O
équitation	I
est	O
un	O
vrai	O
sport	O
et	O
qu'	O
il	O
est	O
utile	O
d'	O
être	O
en	O
bonne	O
condition	O
physique	O
.	O

D'	O
où	O
un	O
travail	O
visant	O
à	O
développer	O
les	O
abdominaux	I
,	O
les	O
dorsaux	O
,	O
à	O
protéger	O
les	O
adducteurs	O
et	O
les	O
étirant	O
etc	O
…	O

En	O
ce	O
qui	O
concerne	O
l'	O
emploi	O
des	O
aides	I
,	O
le	O
juge	I
devra	O
mémoriser	O
pendant	O
tout	O
le	O
déroulement	O
de	O
la	O
reprise	I
la	O
qualité	O
des	O
aides	I
employées	O
.	O

Leur	O
discrétion	O
ainsi	O
que	O
leur	O
effet	O
.	O

Les	O
grosses	O
fautes	O
feront	O
baisser	O
cette	O
note	O
du	O
cavalier	I
car	O
elles	O
en	O
sont	O
le	O
plus	O
souvent	O
la	O
cause	O
.	O

Mais	O
il	O
faudra	O
veiller	O
à	O
conserver	O
tout	O
le	O
discernement	O
possible	O
afin	O
de	O
ne	O
pas	O
sanctionner	O
injustement	O
un	O
cavalier	I
délicat	O
et	O
plein	O
de	O
tact	I
dont	O
le	O
cheval	I
aura	O
commis	O
une	O
faute	O
mineure	O
.	O

La	O
sensibilité	O
et	O
la	O
finesse	O
des	O
chevaux	I
modernes	O
requiert	O
un	O
tact	I
et	O
un	O
propos	O
éminemment	O
développés	O
.	O

Il	O
est	O
du	O
rôle	O
du	O
juge	I
de	O
savoir	O
les	O
discerner	O
et	O
les	O
récompenser	O
.	O

