Offshore	I
windenergie	I
,	O
onmisbaar	O
en	O
economisch	O
verantwoord	O

Offshore	I
windenergie	I
,	O
onmisbaar	O
en	O
economisch	O
verantwoord	O

Offshore	I
windenergie	I
is	O
een	O
belangrijke	O
pijler	O
van	O
het	O
SER	I
energie	I
akkoord	I
:	O
de	O
bouw	O
van	O
3500	O
MW	I
aan	O
offshore	I
windvermogen	I
is	O
gepland	O
.	O

De	O
eis	O
daartoe	O
is	O
dat	O
kosten	O
met	O
40	O
%	O
zullen	O
dalen	O
.	O

In	O
dit	O
artikel	O
wordt	O
beargumenteerd	O
en	O
onderbouwd	O
dat	O
deze	O
kostenreductie	O
daadwerkelijk	O
in	O
2023	O
kan	O
worden	O
bereikt	O
.	O

Inleiding	O

Het	O
is	O
voor	O
de	O
Nederlandse	O
samenleving	O
noodzakelijk	O
om	O
op	O
lange	O
termijn	O
volledig	O
over	O
te	O
stappen	O
op	O
duurzame	I
energiebronnen	I
.	O

Dit	O
geldt	O
enerzijds	O
vanuit	O
urgentie	O
:	O
eindigheid	O
van	O
de	O
voorraad	O
fossiele	I
brandstoffen	I
,	O
veiligheid	O
en	O
afvalverwerking	O
van	O
kerncentrales	I
,	O
onafhankelijkheid	O
in	O
energievoorziening	I
en	O
klimatologische	I
begrenzingen	O
.	O

Anderzijds	O
geeft	O
de	O
verduurzaming	I
van	O
energiebronnen	I
ook	O
kansen	O
:	O
nationaal	O
opgewekte	O
energie	I
zoals	O
windenergie	I
en	O
zonne-energie	I
stimuleren	O
de	O
economie	O
en	O
creëren	O
hoogwaardige	O
groene	I
banen	O
.	O

De	O
technische	I
haalbaarheid	O
van	O
offshore	I
windenergie	I
is	O
inmiddels	O
wel	O
bewezen	O
getuige	O
de	O
ruim	O
60	O
offshore	I
windparken	I
met	O
in	O
totaal	O
9000	O
MW	I
geïnstalleerd	I
vermogen	I
dat	O
eind	O
2014	O
in	O
bedrijf	O
is	O
.	O

De	O
kosteneffectiviteit	O
is	O
een	O
belangrijk	O
aandachtspunt	O
.	O

Om	O
de	O
grootschalige	O
bouw	O
van	O
offshore	I
windparken	I
voort	O
te	O
zetten	O
moeten	O
bedrijven	O
leren	O
om	O
dat	O
efficiënter	O
en	O
effectiever	O
te	O
doen	O
.	O

Om	O
kosten	O
te	O
verlagen	O
en	O
de	O
daarvoor	O
nodige	O
innovaties	O
in	O
de	O
praktijk	O
te	O
demonstreren	O
is	O
het	O
noodzakelijk	O
offshore	I
windparken	I
te	O
bouwen	O
die	O
momenteel	O
ondersteuning	O
van	O
de	O
overheid	O
vereisen	O
.	O

De	O
windindustrie	I
is	O
er	O
van	O
overtuigd	O
dat	O
een	O
40	O
%	O
kostenreductie	O
voor	O
offshore	I
windenergie	I
haalbaar	O
is	O
in	O
2023	O
ten	O
opzichte	O
van	O
2010	O
.	O

Hierdoor	O
zal	O
de	O
grootste	O
stap	O
zijn	O
gezet	O
dat	O
offshore	I
windenergie	I
een	O
financieel-economisch	O
duurzaam	I
alternatief	O
is	O
.	O

Hiertoe	O
zijn	O
wereldwijd	O
tientallen	O
onderzoekprogramma's	O
in	O
uitvoering	O
waarin	O
door	O
universiteiten	O
,	O
onderzoeksinstellingen	O
en	O
industrie	O
wordt	O
samengewerkt	O
aan	O
innovatieve	O
oplossingen	O
die	O
de	O
kosten	O
verder	O
verlagen	O
.	O

De	O
Nederlandse	O
overheid	O
heeft	O
in	O
het	O
Energie	I
Akkoord	I
belangrijke	O
voorwaarden	O
gesteld	O
voor	O
de	O
verdere	O
uitrol	O
van	O
offshore	I
windenergie	I
als	O
onderdeel	O
van	O
de	O
16	O
%	O
duurzame	I
energie	I
in	O
2023	O
voor	O
Nederland	I
.	O

Een	O
belangrijke	O
voorwaarde	O
is	O
het	O
halen	O
van	O
de	O
40	O
%	O
kostenreductie	O
doelstelling	O
voor	O
de	O
kosten	O
van	O
offshore	I
windenergie	I
.	O

Dit	O
artikel	O
beschrijft	O
op	O
welke	O
wijze	O
deze	O
40	O
%	O
kostenreductie	O
gerealiseerd	O
kan	O
worden	O
o.a.	O
op	O
basis	O
van	O
ECN	I
innovaties	O
en	O
onderzoeksprogramma's	O
.	O

Kosten	O

De	O
kosten	O
van	O
offshore	I
windenergie	I
wordt	O
uitgedrukt	O
in	O
Levelized	I
Cost	I
of	I
Energy	I
(	O
LCoE	I
)	O
[	O
€	O
/	O
MWh	I
]	O
.	O

De	O
LCoE	I
wordt	O
berekend	O
door	O
alle	O
kosten	O
die	O
moeten	O
worden	O
gemaakt	O
gedurende	O
de	O
hele	O
levensduur	O
van	O
het	O
wind	I
park	I
te	O
delen	O
door	O
de	O
netto	I
energieproductie	I
gedurende	O
die	O
periode	O
.	O

De	O
kosten	O
omvatten	O
alle	O
activiteiten	O
die	O
door	O
alle	O
actoren	O
betrokken	O
bij	O
het	O
realiseren	O
van	O
een	O
offshore	I
wind	I
park	I
worden	O
uitgevoerd	O
om	O
windstroom	I
aan	O
het	O
landelijke	O
elektriciteitsnet	I
te	O
leveren	O
.	O

Dit	O
omvat	O
kosten	O
van	O
hardware	I
(	O
ontwerp	O
,	O
windturbines	I
,	O
fundamenten	O
,	O
kabels	O
,	O
transformatoren	I
)	O
,	O
kosten	O
voor	O
het	O
verkrijgen	O
van	O
vergunningen	O
,	O
locatie	O
onderzoek	O
,	O
milieuonderzoek	I
,	O
kosten	O
van	O
financiering	O
,	O
