Appuyeren	B

Nu	O
alle	O
vier	O
de	O
achterbenen	B
getraind	B
zijn	O
,	O
is	O
de	O
tijd	O
rijp	O
voor	O
een	O
appuyement	B
.	O

Bij	O
het	O
appuyeren	B
loopt	O
het	O
paard	B
echt	O
op	B
eigen	I
benen	I
zonder	O
aanleuning	B
van	O
de	O
wand	B
.	O

Een	O
appuyement	B
is	O
eigenlijk	O
een	O
travers	B
(	O
langs	O
een	O
denkbeeldige	O
lijn	O
)	O
over	O
de	O
diagonaal	B
.	O

Vanuit	O
schouderbinnenwaarts	B
appuyeren	B
over	O
de	O
diagonaal	B
.	O

Het	O
paard	B
kijkt	O
in	O
de	O
rijrichting	B
;	O
het	O
paard	B
is	O
in	O
de	O
lengte	O
gebogen	B
;	O
het	O
beweegt	O
zich	O
voorwaarts	B
zijwaarts	I
;	O
het	O
buiten-	B
en	O
binnenachterbeen	B
grijpen	O
beurtelings	O
naar	O
het	O
zwaartepunt	B
,	O
waarbij	O
het	O
buitenachterbeen	B
voorlangs	O
en	O
voorbij	O
het	O
binnenachterbeen	B
;	O
de	O
schouders	B
moeten	O
altijd	O
leiden	O
c.q.	O
voor	O
de	O
achterhand	B
uitgaan	O
.	O

DE	O
HULPEN	B

Vanuit	O
een	O
volte	B
of	O
een	O
schouderbinnenwaarts	B
rechtsom	B
kan	O
men	O
een	O
appuyement	B
inzetten	O
.	O

De	O
ruiter	B
verplaatst	O
hierbij	O
zijn	O
zwaartepunt	B
in	O
de	O
richting	O
van	O
het	O
binnenvoorbeen	B
,	O
dus	O
over	O
de	O
diagonaal	B
,	O
en	O
vraagt	O
met	O
zijn	O
buitenbeen	B
het	O
buitenachterbeen	B
van	O
het	O
paard	B
onder	B
de	I
massa	I
te	O
plaatsen	O
.	O

De	O
binnenteugel	B
is	O
tegen	O
de	O
hals	B
gelegd	O
;	O

De	O
binnenteugel	B
onderhoudt	O
tevens	O
de	O
stelling	B
en	O
de	O
nageeflijkheid	B
;	O

De	O
buitenteugel	B
bepaalt	O
de	O
mate	O
van	O
stelling	B
;	O

Het	O
buitenbeen	B
van	O
de	O
ruiter	B
ligt	O
achter	B
de	I
singel	I
en	O
drijft	B
op	O
het	O
moment	O
dat	O
het	O
buitenachterbeen	B
van	O
het	O
paard	B
opgetild	O
wordt	O
,	O
zodat	O

Dit	O
been	B
geactiveerd	B
wordt	O
om	O
onder	O
het	O
zwaartepunt	B
te	O
treden	O
;	O

Het	O
binnenbeen	B
van	O
de	O
ruiter	B
ligt	O
op	B
de	I
singel	I
en	O
onderhoudt	O
in	O
combinatie	O
met	O
de	O
binnenzitbeenknobbel	B
de	O
lengtebuiging	B
;	O

De	O
ruiter	B
zit	O
licht	O
vermeerderd	O
op	O
zijn	O
binnenzitbeenknobbel	B
,	O
zodat	O
de	O
buitenste	B
lange	O
rugspier	B
ontlast	O
wordt	O
en	O
zich	O
kan	O
strekken	O
;	O

Het	O
zwaartepunt	B
van	O
de	O
ruiter	B
gaat	O
richting	O
het	O
binnenvoorbeen	B
;	O

De	O
ruiter	B
houdt	O
zijn	O
schouders	B
parallel	O
aan	O
de	O
schouders	B
van	O
het	O
paard	B
en	O
zijn	O
heupen	B
parallel	O
aan	O
de	O
heupen	B
van	O
het	O
paard	B
;	O

De	O
ruiter	B
kijkt	O
tussen	O
de	O
oren	B
van	O
het	O
paard	B
door	O
in	O
de	O
rijrichting	B
.	O

DE	O
MOGELIJKHEDEN	O

Zodra	O
het	O
paard	B
de	O
schouderbinnenwaarts	B
en	O
travers	B
beheerst	O
,	O
kan	O
men	O
beginnen	O
met	O
appuyeren	B
.	O

Net	O
zo	O
als	O
de	O
andere	O
oefeningen	B
wordt	O
de	O
oefening	B
eerst	O
aan	B
de	I
hand	I
aangeleerd	O
en	O
daarna	O
rijdend	B
.	O

Vanuit	O
een	O
paar	O
goede	O
stappen	O
ontwikkelt	O
zich	O
vanzelf	O
een	O
hele	O
diagonaal	B
.	O

En	O
ook	O
hier	O
geldt	O
eerst	O
alles	O
in	O
stap	B
,	O
dan	O
in	O
draf	B
en	O
vervolgens	O
in	O
een	O
verzamelde	B
galop	I
.	O

Wanneer	O
het	O
paard	B
de	O
schouderbinnenwaarts	B
,	O
de	O
travers	B
,	O
de	O
renvers	B
en	O
het	O
appuyement	B
beheerst	O
,	O
zijn	O
er	O
talloze	O
mogelijkheden	O
om	O
deze	O
te	O
oefenen	O
in	O
verschillende	O
combinaties	O
.	O

Hieronder	O
volgen	O
een	O
paar	O
mogelijke	O
variaties	O
.	O

Naarmate	O
de	O
diagonaal	B
meer	O
zijwaarts	B
gaat	O
,	O
wordt	O
de	O
lengtebuiging	B
van	O
het	O
paard	B
groter	O
en	O
gaat	O
het	O
paard	B
steeds	O
meer	O
zijwaarts	B
en	O
minder	O
voorwaarts	B
.	O

Om	O
de	O
buitenbenen	B
voor	O
de	O
binnenbenen	B
langs	O
te	O
kunnen	O
plaatsen	O
,	O
moet	O
het	O
paard	B
echter	O
altijd	O
wel	O
een	O
minimale	O
voorwaartse	B
beweging	I
hebben	O
.	O

Wanneer	O
een	O
paard	B
vanuit	O
een	O
appuyement	B
over	O
de	O
diagonaal	B
bij	O
de	O
wand	B
uit	O
eigen	O
initiatief	O
de	O
buiging	B
wil	O
wisselen	O
,	O
is	O
het	O
raadzaam	O
om	O
door	O
te	O
rijden	B
in	O
renvers	B
.	O

een	O
goede	O
graadmeter	O
om	O
te	O
checken	O
of	O
het	O
appuyement	B
in	O
de	O
goede	O
buiging	B
gereden	B
wordt	O
,	O
is	O
te	O
appuyeren	B
over	O
de	O
diagonaal	B
en	O
na	O
een	O
aantal	O
passen	B
schouderbinnenwaarts	B
te	O
rijden	B
en	O
vervolgens	O
weer	O
een	O
paar	O
passen	B
appuyeren	B
.	O

Afwenden	B
over	O
de	O
AC-lijn	B
,	O
dan	O
het	O
paard	B
schouderbinnenwaarts	B
zetten	O
en	O
travers	B
over	O
de	O
diagonaal	B
laten	O
lopen	O

Het	O
is	O
belangrijk	O
dat	O
men	O
de	O
hoek	B
goed	O
doorrijdt	B
voordat	O
men	O
een	O
appuyement	B
inzet	O
.	O

Anders	O
bestaat	O
het	O
risico	O
dat	O
de	O
achterhand	B
naar	O
binnenvalt	O
en	O
voor	O
de	O
achterhand	B
gaat	O
tijdens	O
het	O
appuyement	B
i.p.v.	O
dat	O
de	O
voorhand	B
leidt	O
.	O

