Waar	O
vraag	O
je	O
om	O
?	O

Galoppeert	I
jouw	O
paard	I
liever	O
aan	O
in	O
de	O
ene	O
dan	O
in	O
de	O
andere	O
galop	I
?	O

Heb	O
je	O
wel	O
eens	O
moeite	O
met	O
om	O
aan	I
te	I
galopperen	I
?	O

Dat	O
probleem	O
komt	O
vaker	O
voor	O
.	O

Vaak	O
ga	O
je	O
als	O
ruiter	I
steeds	O
harder	O
proberen	O
om	O
juist	O
die	O
moeilijke	O
galop	I
te	O
oefenen	O
en	O
juist	O
dat	O
zorgt	O
ervoor	O
dat	O
het	O
probleem	O
eerder	O
erger	O
wordt	O
dan	O
minder	O
.	O

Schoolyourhorse	O
zette	O
vier	O
redenen	O
op	O
een	O
rij	O
waarom	O
je	O
paard	I
in	O
de	O
verkeerde	I
galop	I
aanspringt	I
.	O

1	O
.	O

Je	O
paard	I
teveel	O
naar	O
binnen	I
laten	O
kijken	O
.	O

Vaak	O
proberen	O
ruiters	I
om	O
de	O
overgang	I
naar	O
de	O
galop	I
te	O
beïnvloeden	O
door	O
het	O
hoofd	I
van	O
hun	O
paard	I
naar	O
binnen	I
te	O
halen	O
en	O
maken	O
daarmee	O
het	O
probleem	O
groter	O
omdat	O
ze	O
hiermee	O
het	O
binnenachterbeen	I
hinderen	O
.	O

Stel	O
je	O
eens	O
voor	O
dat	O
je	O
de	O
bocht	O
om	O
wilt	O
gaan	O
terwijl	O
je	O
gewicht	O
helemaal	O
aan	O
één	O
kant	O
van	O
je	O
lichaam	O
is	O
.	O

Dan	O
zou	O
je	O
je	O
andere	O
been	I
uitsteken	O
om	O
je	O
evenwicht	I
te	O
houden	O
.	O

En	O
dat	O
is	O
precies	O
wat	O
je	O
paard	I
doet	O
,	O
hij	O
houdt	O
zijn	O
evenwicht	I
door	O
in	O
de	O
andere	O
galop	I
aan	I
te	I
springen	I
.	O

2	O
.	O

Te	O
veel	O
buitenbeen	I
gebruiken	O

Ruiters	I
die	O
hun	O
buitenbeen	I
teveel	O
gebruiken	O
of	O
een	O
extra	O
tik	O
met	O
hun	O
zweep	I
geven	O
achter	O
hun	O
buitenbeen	I
zorgen	O
dat	O
hun	O
paard	I
wegbuigt	O
van	O
de	O
druk	O
,	O
waardoor	O
hij	O
in	O
de	O
verkeerde	I
galop	I
aanspringt	I
.	O

3	O
.	O

Een	O
te	O
kleine	O
volte	I
rijden	I

Sommige	O
ruiters	I
proberen	O
hun	O
paard	I
te	O
verleiden	O
om	O
in	O
de	O
goede	I
galop	I
aan	I
te	I
springen	I
door	O
een	O
steeds	O
kleinere	O
volte	I
te	O
rijden	I
.	O

Maar	O
doordat	O
het	O
paard	I
hier	O
het	O
gevoel	O
kan	O
krijgen	O
dat	O
hij	O
naar	I
binnen	I
valt	I
,	O
dan	O
gooit	O
hij	O
zijn	O
gewicht	O
naar	O
buiten	I
waardoor	O
hij	O
in	O
de	O
verkeerde	I
galop	I
aanspringt	I
.	O

4	O
.	O

Teveel	O
naar	O
buiten	I
hangen	O

Als	O
je	O
op	O
een	O
volte	I
of	O
in	O
een	O
wending	I
te	O
veel	O
naar	O
buiten	I
gaat	O
zitten	O
dan	O
raakt	O
je	O
paard	I
in	O
de	O
war	O
.	O

Hierdoor	O
kom	O
je	O
ook	O
snel	O
in	O
de	O
verleiding	O
om	O
niet	O
alleen	O
je	O
buitenonderbeen	I
iets	O
naar	O
achteren	O
te	O
leggen	O
om	O
een	O
overgang	I
te	O
maken	O
,	O
maar	O
je	O
hele	O
buitenbeen	I
.	O

Voor	O
je	O
paard	I
is	O
het	O
dan	O
net	O
of	O
de	O
andere	O
galop	I
gevraagd	O
wordt	O
.	O

Twee	O
aparte	O
gangen	I

Een	O
gang	I
is	O
gewoon	O
een	O
volgorde	O
van	O
beenzetting	I
.	O

De	O
linkergalop	I
heeft	O
een	O
andere	O
beenzetting	I
dan	O
de	O
rechtergalop	I
en	O
om	O
het	O
voor	O
jezelf	O
duidelijk	O
te	O
krijgen	O
kun	O
je	O
ze	O
beiden	O
als	O
een	O
aparte	O
gang	I
zien	O
.	O

Dan	O
kun	O
je	O
je	O
hulpen	I
duidelijker	O
geven	O
.	O

Het	O
lijkt	O
een	O
beetje	O
vergezocht	O
misschien	O
,	O
maar	O
voor	O
de	O
contragalop	I
en	O
de	O
vliegende	I
wissels	I
is	O
het	O
heel	O
belangrijk	O
.	O

Balans	I

Je	O
paard	I
moet	O
in	O
balans	I
zijn	O
om	O
te	O
kunnen	O
gehoorzamen	I
aan	O
je	O
hulpen	I
en	O
in	O
de	O
juiste	I
galop	I
aan	I
te	I
springen	I
.	O

Hij	O
moet	O
gebogen	I
zijn	O
in	O
zijn	O
lichaam	O
,	O
niet	O
alleen	O
in	O
zijn	O
hals	I
.	O

Teveel	O
halsbuiging	I
veroorzaakt	O
meer	O
problemen	O
dan	O
het	O
oplost	O
.	O

Let	O
er	O
dus	O
op	O
dat	O
je	O
zijn	O
hoofd	I
en	O
hals	I
recht	O
voor	O
je	O
houdt	O
.	O

Doorzitten	I

Als	O
je	O
niet	O
gewend	O
bent	O
regelmatig	O
door	I
te	I
zitten	I
dan	O
is	O
het	O
hoog	O
tijd	O
dat	O
je	O
dat	O
gaat	O
oefenen	O
.	O

Als	O
je	O
voor	O
een	O
overgang	I
naar	O
de	O
galop	I
ineens	O
gaat	O
doorzitten	I
terwijl	O
je	O
dat	O
normaal	O
(	O
bijna	O
)	O
nooit	O
doet	O
,	O
dan	O
kan	O
het	O
als	O
een	O
verrassing	O
komen	O
voor	O
je	O
paard	I
als	O
je	O
blijft	O
zitten	O
en	O
gelijk	O
de	O
hulpen	I
voor	O
de	O
galop	I
geeft	O
.	O

Ook	O
als	O
je	O
weinig	O
doorzit	I
omdat	O
je	O
spanning	O
wilt	O
voorkomen	O
,	O
is	O
het	O
belangrijk	O
om	O
juist	O
veel	O
langer	O
te	O
blijven	O
doorzitten	I
zodat	O
jij	O
en	O
je	O
paard	I
kunnen	O
ontspannnen	I
tijdens	O
het	O
doorzitten	I
.	O

Oefening	I

Draaf	I
op	O
de	O
grote	I
volte	I
bij	O
A	I
of	O
C.	I

Zit	O
netjes	O
rechtop	O
en	O
kijk	O
voor	O
je	O
uit	O
waar	O
je	O
naartoe	O
rijdt	I
.	O

Blijf	O
minstens	O
1	O
/	O
4	O
gedeelte	O
van	O
de	O
cirkel	I
doorzitten	I
