Constante	O
verbinding	B
en	O
aanleuning	B

Hoe	O
beter	O
je	O
wordt	O
als	O
ruiter	B
hoe	O
beter	O
je	O
de	O
bewegingen	O
van	O
het	O
paard	B
kan	O
volgen	O
en	O
hoe	O
beter	O
je	O
constant	O
contact	B
kan	O
houden	O
met	O
de	O
mond	B
van	O
het	O
paard	B
.	O

Je	O
moet	O
dus	O
meebewegen	O
met	O
de	O
beweging	O
van	O
het	O
hoofd	B
van	O
je	O
paard	B
.	O

In	O
de	O
mond	B
hangt	O
het	O
bit	B
.	O

Nu	O
is	O
het	O
de	O
bedoeling	O
dat	O
het	O
bit	B
stil	O
in	O
de	O
mond	B
ligt	O
.	O

Je	O
armen	B
gaan	O
dus	O
ontspannen	B
mee	O
met	O
de	O
beweging	O
van	O
het	O
hoofd	B
.	O

Een	O
stille	O
ruiterhand	B
betekent	O
dat	O
je	O
meebeweegt	O
en	O
niet	O
dat	O
de	O
hand	B
stilstaat	O
op	O
de	O
schoft	B
van	O
het	O
paard	B
.	O

Als	O
je	O
je	O
paard	B
actief	B
naar	O
voren	O
houdt	O
zal	O
het	O
paard	B
contact	B
zoeken	O
met	O
de	O
ruiterhand	B
.	O

Dit	O
noemen	O
we	O
aanleuning	B
.	O

De	O
kunst	O
is	O
nu	O
dat	O
contact	B
niet	O
steeds	O
te	O
verbreken	O
door	O
de	O
bewegingen	O
die	O
je	O
maakt	O
als	O
ruiter	B
en	O
te	O
proberen	O
twee	O
schouders	B
ontspannen	B
te	O
hebben	O
zodat	O
je	O
niet	O
per	O
ongeluk	O
één	O
teugel	B
strakker	O
hebt	O
dan	O
de	O
andere	O
.	O

Een	O
paard	B
kan	O
alleen	O
dan	O
ontspannen	B
als	O
de	O
ruiter	B
het	O
paard	B
niet	O
hindert	O
!	O

Een	O
lichte	O
druk	O
van	O
de	O
ruiterhand	B
,	O
op	O
het	O
bit	B
.	O

