Convention	I
des	I
Nations	I
unies	I
contre	I
la	I
corruption	I

La	O
présente	O
décision	I
autorise	O
le	O
président	O
du	O
Conseil	I
à	O
désigner	O
les	O
personnes	O
qui	O
peuvent	O
signer	O
,	O
au	O
nom	O
de	O
la	O
Communauté	I
européenne	I
,	O
la	O
convention	I
des	I
Nations	I
unies	I
contre	I
la	I
corruption	I
.	O

La	O
convention	O
vise	O
à	O
renforcer	O
l'	O
efficacité	O
de	O
la	O
lutte	I
contre	I
la	I
corruption	I
,	O
à	O
promouvoir	O
une	O
bonne	O
gestion	O
des	O
affaires	I
publiques	I
et	O
à	O
encourager	O
la	O
coopération	O
internationale	O
et	O
l'	O
assistance	O
technique	O
dans	O
ce	O
domaine	O
.	O

ACTE	O

Décision	I
du	O
Conseil	I
concernant	O
la	O
signature	O
de	O
la	O
convention	I
des	I
Nations	I
unies	I
contre	I
la	I
corruption	I
au	O
nom	O
de	O
la	O
Communauté	I
européenne	I
.	O

SYNTHÈSE	O

Lors	O
de	O
la	O
conférence	O
de	O
Mérida	I
(	O
Mexique	I
)	O
des	O
9	O
et	O
11	O
décembre	O
2003	O
,	O
la	O
convention	I
des	I
Nations	I
unies	I
contre	I
la	I
corruption	I
a	O
été	O
ouverte	O
à	O
la	O
signature	O
.	O

Le	O
Conseil	I
a	O
adopté	O
le	O
10	O
mai	O
2005	O
lors	O
de	O
sa	O
2658e	O
session	O
la	O
proposition	O
de	O
la	O
Commission	I
concernant	O
la	O
signature	O
de	O
la	O
convention	I
des	I
Nations	I
unies	I
contre	I
la	I
corruption	I
.	O

La	O
décision	I
autorise	O
le	O
président	O
du	O
Conseil	I
à	O
désigner	O
les	O
personnes	O
habilitées	O
à	O
signer	O
,	O
au	O
nom	O
des	O
Communautés	O
,	O
la	O
convention	O
des	O
Nations	I
unies	I
.	O

Le	O
15	O
septembre	O
2005	O
,	O
la	O
Commission	I
européenne	I
et	O
la	O
présidence	O
de	O
l'	O
UE	I
ont	O
signé	O
