LE	O
PASSAGE	O
DE	O
COIN	I

Tous	O
les	O
détails	O
comptent	O
et	O
les	O
passages	O
de	O
coin	I
sont	O
l'	O
illustration	O
parfaite	O
d'	O
une	O
reprise	I
léchée	O

Un	O
nombre	O
incalculable	O
de	O
cavaliers	I
de	O
compétition	O
,	O
du	O
cavalier	I
débutant	O
au	O
cavalier	I
international	O
,	O
oublient	O
,	O
lorsqu'	O
ils	O
présentent	O
leur	O
reprise	I
,	O
que	O
dans	O
les	O
coins	I
leur	O
cheval	I
doit	O
être	O
incurvé	I
.	O

Combien	O
de	O
fois	O
,	O
en	O
effet	O
,	O
ai-je	O
l'	O
occasion	O
de	O
voir	O
des	O
chevaux	I
droits	I
voir	O
légèrement	O
ployés	I
à	O
l'	O
extérieur	I
?	O

Je	O
ne	O
manque	O
jamais	O
de	O
le	O
noter	O
dans	O
la	O
case	O
du	O
protocole	O
reservée	O
aux	O
commentaires	O
.	O

J'	O
entends	O
alors	O
la	O
remarque	O
des	O
cavaliers	I
'	O
on	O
s'	O
en	O
fiche	O
,	O
ça	O
ne	O
compte	O
pas	O
!	O
'	O
et	O
la	O
question	O
de	O
ceux	O
et	O
celles	O
d'	O
entre	O
vous	O
qui	O
jugez	I
'	O
est	O
ce	O
que	O
ça	O
compte	O
?	O
'	O
.	O

Et	O
ma	O
réponse	O
est	O
inexorablement	O
'	O
TOUT	O
compte	O
'	O
.	O

Le	O
juge	I
qui	O
hésitera	O
entre	O
deux	O
notes	O
à	O
attribuer	O
à	O
un	O
mouvement	I
choisira	O
alors	O
la	O
note	O
la	O
plus	O
basse	O
avec	O
le	O
commentaire	O
suivant	O
'	O
cheval	I
pas	O
ployé	I
dans	O
les	O
coins	I
'	O
.	O

Voilà	O
donc	O
un	O
petit	O
point	O
facile	O
à	O
gagner	O
!	O

